type,side,price,sl,tp,profit
OPEN,BUY,1.16575,1.16575,1.16575,
SL,,1.16575,,,-3.0626049734686838
OPEN,BUY,1.16566,1.16566,1.16566,
SL,,1.16566,,,-3.0902980233172634
OPEN,SELL,1.16556,1.16556,1.16556,
SL,,1.16556,,,-3.0618548425414316
OPEN,SELL,1.16557,1.16557,1.16557,
SL,,1.16557,,,-3.067013124153736
OPEN,SELL,1.16556,1.16556,1.16556,
SL,,1.16556,,,-2.8407477772608853
OPEN,SELL,1.16556,1.16556,1.16556,
SL,,1.16556,,,-2.8973847377129327
OPEN,SELL,1.16556,1.16556,1.16556,
SL,,1.16556,,,-2.9981094777911803
OPEN,BUY,1.16563,1.16563,1.16563,
SL,,1.16563,,,-2.9603354692476587
OPEN,BUY,1.16573,1.16573,1.16573,
SL,,1.16573,,,-2.934535071446114
OPEN,BUY,1.1657899999999999,1.1657899999999999,1.1657899999999999,
SL,,1.1657899999999999,,,-2.8736399695202204
OPEN,BUY,1.16577,1.16577,1.16577,
TP,,1.16577,,,-3.073098178619195
OPEN,BUY,1.16594,1.16594,1.16594,
SL,,1.16594,,,-3.089607892294442
OPEN,BUY,1.166,1.166,1.166,
SL,,1.166,,,-2.9442217520847547
OPEN,BUY,1.16606,1.16606,1.16606,
SL,,1.16606,,,-2.867226623747072
OPEN,BUY,1.16596,1.16596,1.16596,
SL,,1.16596,,,-2.822293247206018
OPEN,BUY,1.16612,1.16612,1.16612,
SL,,1.16612,,,-2.928768553730902
OPEN,BUY,1.16609,1.16609,1.16609,
TP,,1.16609,,,-3.0979906920748785
OPEN,BUY,1.1663000000000001,1.1663000000000001,1.1663000000000001,
SL,,1.1663000000000001,,,-3.1464835187780227
OPEN,BUY,1.16611,1.16611,1.16611,
SL,,1.16611,,,-2.927681346275832
OPEN,SELL,1.16574,1.16574,1.16574,
SL,,1.16574,,,-3.1821491915594446
OPEN,SELL,1.16588,1.16588,1.16588,
TP,,1.16588,,,-3.0548297005340457
OPEN,SELL,1.16572,1.16572,1.16572,
SL,,1.16572,,,-3.0662943976502
OPEN,SELL,1.16555,1.16555,1.16555,
SL,,1.16555,,,-3.133503189093247
OPEN,SELL,1.16562,1.16562,1.16562,
SL,,1.16562,,,-3.1556664399303127
OPEN,SELL,1.16559,1.16559,1.16559,
SL,,1.16559,,,-3.1640745893620457
OPEN,SELL,1.1656900000000001,1.1656900000000001,1.1656900000000001,
SL,,1.1656900000000001,,,-2.945866903541888
OPEN,BUY,1.1656900000000001,1.1656900000000001,1.1656900000000001,
SL,,1.1656900000000001,,,-3.004822476368759
OPEN,SELL,1.16567,1.16567,1.16567,
TP,,1.16567,,,-2.932976937110409
OPEN,SELL,1.16556,1.16556,1.16556,
SL,,1.16556,,,-2.8325402080058892
OPEN,SELL,1.16577,1.16577,1.16577,
SL,,1.16577,,,-3.094615495493872
OPEN,BUY,1.16583,1.16583,1.16583,
SL,,1.16583,,,-3.1835598087493353
OPEN,BUY,1.16576,1.16576,1.16576,
SL,,1.16576,,,-3.033252674970557
OPEN,SELL,1.16571,1.16571,1.16571,
SL,,1.16571,,,-2.958569157745349
OPEN,BUY,1.1658,1.1658,1.1658,
SL,,1.1658,,,-2.8728895664156324
OPEN,BUY,1.16585,1.16585,1.16585,
SL,,1.16585,,,-3.040093144752236
OPEN,BUY,1.16588,1.16588,1.16588,
SL,,1.16588,,,-2.8803756476001516
OPEN,BUY,1.16584,1.16584,1.16584,
SL,,1.16584,,,-2.8980433777527694
OPEN,BUY,1.1657899999999999,1.1657899999999999,1.1657899999999999,
SL,,1.1657899999999999,,,-2.861107239788241
OPEN,BUY,1.16577,1.16577,1.16577,
SL,,1.16577,,,-3.1571647462307104
OPEN,SELL,1.16566,1.16566,1.16566,
SL,,1.16566,,,-2.94517484167506
OPEN,SELL,1.16571,1.16571,1.16571,
SL,,1.16571,,,-2.802260919106252
OPEN,SELL,1.1657,1.1657,1.1657,
SL,,1.1657,,,-3.141389815327093
OPEN,BUY,1.1659,1.1659,1.1659,
SL,,1.1659,,,-3.117070035229476
OPEN,BUY,1.1659,1.1659,1.1659,
SL,,1.1659,,,-3.1503963616937622
OPEN,SELL,1.16578,1.16578,1.16578,
SL,,1.16578,,,-3.148589768108584
OPEN,BUY,1.16605,1.16605,1.16605,
SL,,1.16605,,,-3.071829478871379
OPEN,BUY,1.16592,1.16592,1.16592,
TP,,1.16592,,,-3.16720150180509
OPEN,BUY,1.16611,1.16611,1.16611,
SL,,1.16611,,,-3.1269680240128617
OPEN,BUY,1.16629,1.16629,1.16629,
SL,,1.16629,,,-2.868490546582776
OPEN,BUY,1.16617,1.16617,1.16617,
SL,,1.16617,,,-3.188326260352456
OPEN,BUY,1.16615,1.16615,1.16615,
SL,,1.16615,,,-3.047586571342903
OPEN,BUY,1.16618,1.16618,1.16618,
SL,,1.16618,,,-2.8595121192996276
OPEN,SELL,1.16614,1.16614,1.16614,
SL,,1.16614,,,-3.148094144728021
OPEN,BUY,1.1661,1.1661,1.1661,
SL,,1.1661,,,-2.9826824888524794
OPEN,SELL,1.16602,1.16602,1.16602,
TP,,1.16602,,,-2.98639274879269
OPEN,SELL,1.16595,1.16595,1.16595,
SL,,1.16595,,,-2.9246481650604794
OPEN,SELL,1.16598,1.16598,1.16598,
SL,,1.16598,,,-2.971877099064839
OPEN,SELL,1.16582,1.16582,1.16582,
SL,,1.16582,,,-3.1276276658308997
OPEN,SELL,1.16593,1.16593,1.16593,
SL,,1.16593,,,-2.8384184199263496
OPEN,SELL,1.16584,1.16584,1.16584,
SL,,1.16584,,,-2.8268810416286927
OPEN,SELL,1.16586,1.16586,1.16586,
SL,,1.16586,,,-3.1767687842639334
OPEN,BUY,1.16609,1.16609,1.16609,
SL,,1.16609,,,-2.8770021676057724
OPEN,BUY,1.1660300000000001,1.1660300000000001,1.1660300000000001,
SL,,1.1660300000000001,,,-2.939810277982703
OPEN,SELL,1.1657899999999999,1.1657899999999999,1.1657899999999999,
SL,,1.1657899999999999,,,-3.0903095632621373
OPEN,SELL,1.1657,1.1657,1.1657,
SL,,1.1657,,,-3.1562873787290013
OPEN,SELL,1.16567,1.16567,1.16567,
TP,,1.16567,,,-3.178156302201249
OPEN,SELL,1.16564,1.16564,1.16564,
SL,,1.16564,,,-3.0143789886148595
OPEN,SELL,1.16568,1.16568,1.16568,
SL,,1.16568,,,-2.9494338103371835
OPEN,SELL,1.16562,1.16562,1.16562,
SL,,1.16562,,,-2.915444083248937
OPEN,SELL,1.1656,1.1656,1.1656,
TP,,1.1656,,,-2.9312695629571377
OPEN,SELL,1.1655,1.1655,1.1655,
SL,,1.1655,,,-3.000323608230507
OPEN,SELL,1.16557,1.16557,1.16557,
SL,,1.16557,,,-2.9261242560454814
OPEN,SELL,1.16554,1.16554,1.16554,
SL,,1.16554,,,-2.840211581108065
OPEN,SELL,1.16549,1.16549,1.16549,
SL,,1.16549,,,-2.8871352835353052
OPEN,SELL,1.1655,1.1655,1.1655,
SL,,1.1655,,,-3.170698674366193
OPEN,SELL,1.16552,1.16552,1.16552,
SL,,1.16552,,,-3.1972585441378554
OPEN,SELL,1.16545,1.16545,1.16545,
SL,,1.16545,,,-2.993939311850354
OPEN,SELL,1.16543,1.16543,1.16543,
SL,,1.16543,,,-3.1939589302010853
OPEN,SELL,1.16544,1.16544,1.16544,
SL,,1.16544,,,-3.0099053116531658
OPEN,BUY,1.16546,1.16546,1.16546,
SL,,1.16546,,,-3.003686780333323
OPEN,SELL,1.16545,1.16545,1.16545,
SL,,1.16545,,,-3.0904680863422813
OPEN,SELL,1.16543,1.16543,1.16543,
SL,,1.16543,,,-2.9310613262559393
OPEN,SELL,1.1654200000000001,1.1654200000000001,1.1654200000000001,
SL,,1.1654200000000001,,,-2.949143645315903
OPEN,SELL,1.16544,1.16544,1.16544,
SL,,1.16544,,,-2.891659665534617
OPEN,SELL,1.16557,1.16557,1.16557,
SL,,1.16557,,,-2.8026756595854727
OPEN,BUY,1.16566,1.16566,1.16566,
SL,,1.16566,,,-2.9504605220516704
OPEN,BUY,1.16559,1.16559,1.16559,
TP,,1.16559,,,-3.0759045221134396
OPEN,BUY,1.16559,1.16559,1.16559,
SL,,1.16559,,,-3.1641848704074573
OPEN,BUY,1.1657,1.1657,1.1657,
SL,,1.1657,,,-2.812832209693408
OPEN,BUY,1.16561,1.16561,1.16561,
SL,,1.16561,,,-2.9673249655637273
OPEN,BUY,1.16565,1.16565,1.16565,
SL,,1.16565,,,-3.192072079937238
OPEN,BUY,1.16555,1.16555,1.16555,
SL,,1.16555,,,-2.807096820906042
OPEN,SELL,1.16551,1.16551,1.16551,
SL,,1.16551,,,-3.0908731390927935
OPEN,SELL,1.16552,1.16552,1.16552,
SL,,1.16552,,,-3.1786154016434813
OPEN,BUY,1.16565,1.16565,1.16565,
SL,,1.16565,,,-3.0154029909880444
OPEN,BUY,1.16553,1.16553,1.16553,
SL,,1.16553,,,-3.192078508710316
OPEN,SELL,1.16555,1.16555,1.16555,
SL,,1.16555,,,-3.0341752214682254
OPEN,SELL,1.16557,1.16557,1.16557,
SL,,1.16557,,,-2.861657851976539
OPEN,BUY,1.1656,1.1656,1.1656,
SL,,1.1656,,,-2.975017337102982
OPEN,BUY,1.16559,1.16559,1.16559,
SL,,1.16559,,,-2.9548041747808105
OPEN,BUY,1.16574,1.16574,1.16574,
SL,,1.16574,,,-3.028005764103001
OPEN,BUY,1.16576,1.16576,1.16576,
SL,,1.16576,,,-2.8841632259635634
OPEN,BUY,1.16575,1.16575,1.16575,
SL,,1.16575,,,-2.8170487537785913
OPEN,BUY,1.16581,1.16581,1.16581,
SL,,1.16581,,,-3.173342156492095
OPEN,BUY,1.16573,1.16573,1.16573,
SL,,1.16573,,,-2.8424031795811455
OPEN,BUY,1.1656900000000001,1.1656900000000001,1.1656900000000001,
SL,,1.1656900000000001,,,-3.076980231220679
OPEN,SELL,1.1657,1.1657,1.1657,
SL,,1.1657,,,-3.1393568182416605
OPEN,BUY,1.16556,1.16556,1.16556,
SL,,1.16556,,,-2.950686140933918
OPEN,SELL,1.1656,1.1656,1.1656,
SL,,1.1656,,,-3.125196460372832
OPEN,BUY,1.16573,1.16573,1.16573,
SL,,1.16573,,,-2.9819299356728917
OPEN,BUY,1.16576,1.16576,1.16576,
SL,,1.16576,,,-2.9031934350870072
OPEN,BUY,1.16575,1.16575,1.16575,
SL,,1.16575,,,-3.0071998279221
OPEN,BUY,1.16587,1.16587,1.16587,
SL,,1.16587,,,-3.0698779208500424
OPEN,BUY,1.16586,1.16586,1.16586,
SL,,1.16586,,,-2.88541699556826
OPEN,BUY,1.16599,1.16599,1.16599,
SL,,1.16599,,,-2.980862596765718
OPEN,BUY,1.16589,1.16589,1.16589,
SL,,1.16589,,,-2.9075505819480916
OPEN,BUY,1.16604,1.16604,1.16604,
SL,,1.16604,,,-2.9581872751863485
OPEN,BUY,1.16609,1.16609,1.16609,
SL,,1.16609,,,-2.9703422010607485
OPEN,BUY,1.16616,1.16616,1.16616,
TP,,1.16616,,,-2.907154460888641
OPEN,BUY,1.16618,1.16618,1.16618,
SL,,1.16618,,,-3.19909033518059
OPEN,BUY,1.16609,1.16609,1.16609,
SL,,1.16609,,,-3.0061812239144765
OPEN,SELL,1.16598,1.16598,1.16598,
TP,,1.16598,,,-2.883201131115861
OPEN,BUY,1.16595,1.16595,1.16595,
SL,,1.16595,,,-3.0061676065861302
OPEN,SELL,1.16596,1.16596,1.16596,
SL,,1.16596,,,-3.1305475398156726
OPEN,BUY,1.16598,1.16598,1.16598,
SL,,1.16598,,,-3.1089992961830974
OPEN,SELL,1.16601,1.16601,1.16601,
SL,,1.16601,,,-2.811841910358225
OPEN,BUY,1.16612,1.16612,1.16612,
SL,,1.16612,,,-2.915376882407308
OPEN,BUY,1.16604,1.16604,1.16604,
SL,,1.16604,,,-3.1016920371170973
OPEN,BUY,1.16619,1.16619,1.16619,
SL,,1.16619,,,-2.8261660296852575
OPEN,BUY,1.16612,1.16612,1.16612,
SL,,1.16612,,,-3.107970981817709
OPEN,BUY,1.16623,1.16623,1.16623,
TP,,1.16623,,,-3.1759869190351275
OPEN,BUY,1.16637,1.16637,1.16637,
SL,,1.16637,,,-3.0463478267512376
OPEN,BUY,1.16626,1.16626,1.16626,
SL,,1.16626,,,-2.94655876338535
OPEN,BUY,1.16638,1.16638,1.16638,
SL,,1.16638,,,-3.0380236263392146
OPEN,BUY,1.16645,1.16645,1.16645,
SL,,1.16645,,,-2.8838318139440977
OPEN,BUY,1.1663999999999999,1.1663999999999999,1.1663999999999999,
SL,,1.1663999999999999,,,-3.194563513578191
OPEN,BUY,1.16641,1.16641,1.16641,
TP,,1.16641,,,-3.180417563205908
OPEN,BUY,1.16652,1.16652,1.16652,
SL,,1.16652,,,-2.867885145382111
OPEN,BUY,1.16649,1.16649,1.16649,
SL,,1.16649,,,-3.187981137935114
OPEN,SELL,1.16629,1.16629,1.16629,
SL,,1.16629,,,-3.108089695486083
OPEN,SELL,1.16625,1.16625,1.16625,
SL,,1.16625,,,-3.052097245318208
OPEN,SELL,1.16624,1.16624,1.16624,
SL,,1.16624,,,-2.9954339420845186
OPEN,SELL,1.16622,1.16622,1.16622,
SL,,1.16622,,,-3.122479753995657
OPEN,SELL,1.16627,1.16627,1.16627,
SL,,1.16627,,,-3.1689827587547725
OPEN,SELL,1.16625,1.16625,1.16625,
SL,,1.16625,,,-3.1625906262955694
OPEN,SELL,1.1661,1.1661,1.1661,
SL,,1.1661,,,-2.9965731869925842
OPEN,SELL,1.16619,1.16619,1.16619,
SL,,1.16619,,,-3.0363405956763403
OPEN,BUY,1.16633,1.16633,1.16633,
SL,,1.16633,,,-2.859512266508449
OPEN,BUY,1.16641,1.16641,1.16641,
SL,,1.16641,,,-3.131673476874132
OPEN,SELL,1.16638,1.16638,1.16638,
SL,,1.16638,,,-3.053061698156401
OPEN,BUY,1.16651,1.16651,1.16651,
SL,,1.16651,,,-3.157107961035833
OPEN,BUY,1.16658,1.16658,1.16658,
SL,,1.16658,,,-3.096094066374282
OPEN,BUY,1.16666,1.16666,1.16666,
SL,,1.16666,,,-3.1025092407313366
OPEN,BUY,1.16653,1.16653,1.16653,
SL,,1.16653,,,-3.1471895071374654
OPEN,BUY,1.16647,1.16647,1.16647,
SL,,1.16647,,,-2.8089369032281906
OPEN,BUY,1.16661,1.16661,1.16661,
SL,,1.16661,,,-3.1921683419607656
OPEN,BUY,1.16665,1.16665,1.16665,
SL,,1.16665,,,-2.8787544412496686
OPEN,BUY,1.16668,1.16668,1.16668,
SL,,1.16668,,,-2.8450369438181524
OPEN,BUY,1.16669,1.16669,1.16669,
SL,,1.16669,,,-3.088093311413964
OPEN,BUY,1.16662,1.16662,1.16662,
SL,,1.16662,,,-3.02261474875823
OPEN,BUY,1.16672,1.16672,1.16672,
SL,,1.16672,,,-3.118487099759871
OPEN,BUY,1.16652,1.16652,1.16652,
SL,,1.16652,,,-2.8267084027237344
OPEN,SELL,1.16652,1.16652,1.16652,
SL,,1.16652,,,-3.105379553207937
OPEN,BUY,1.16657,1.16657,1.16657,
SL,,1.16657,,,-2.8375604340756326
OPEN,SELL,1.1666,1.1666,1.1666,
SL,,1.1666,,,-2.861918291509377
OPEN,BUY,1.16647,1.16647,1.16647,
SL,,1.16647,,,-3.129502761686176
OPEN,SELL,1.16653,1.16653,1.16653,
SL,,1.16653,,,-2.8090780283704433
OPEN,BUY,1.16671,1.16671,1.16671,
TP,,1.16671,,,-2.8765247098278515
OPEN,BUY,1.16672,1.16672,1.16672,
SL,,1.16672,,,-2.8571562048660653
OPEN,BUY,1.16675,1.16675,1.16675,
SL,,1.16675,,,-2.835340296966409
OPEN,BUY,1.16676,1.16676,1.16676,
SL,,1.16676,,,-3.155336680851016
OPEN,BUY,1.1667399999999999,1.1667399999999999,1.1667399999999999,
SL,,1.1667399999999999,,,-2.9230353109187837
OPEN,SELL,1.16659,1.16659,1.16659,
SL,,1.16659,,,-2.901903476273357
OPEN,SELL,1.16669,1.16669,1.16669,
SL,,1.16669,,,-2.9092014744676256
OPEN,BUY,1.16653,1.16653,1.16653,
SL,,1.16653,,,-2.93891141477418
OPEN,SELL,1.16657,1.16657,1.16657,
SL,,1.16657,,,-3.196379227700863
OPEN,SELL,1.16643,1.16643,1.16643,
SL,,1.16643,,,-3.043092432504583
OPEN,SELL,1.1665,1.1665,1.1665,
SL,,1.1665,,,-2.938870309939226
OPEN,SELL,1.1663999999999999,1.1663999999999999,1.1663999999999999,
SL,,1.1663999999999999,,,-2.9868634087066646
OPEN,SELL,1.1663999999999999,1.1663999999999999,1.1663999999999999,
SL,,1.1663999999999999,,,-2.956228564528119
OPEN,BUY,1.16654,1.16654,1.16654,
SL,,1.16654,,,-3.1133916410351343
OPEN,BUY,1.16653,1.16653,1.16653,
SL,,1.16653,,,-3.1584246582202797
OPEN,SELL,1.16656,1.16656,1.16656,
SL,,1.16656,,,-3.0234595433816662
OPEN,BUY,1.16655,1.16655,1.16655,
SL,,1.16655,,,-3.041000989511299
OPEN,SELL,1.1665,1.1665,1.1665,
SL,,1.1665,,,-3.1115917901618846
OPEN,SELL,1.16651,1.16651,1.16651,
SL,,1.16651,,,-3.036892191844529
OPEN,BUY,1.16659,1.16659,1.16659,
SL,,1.16659,,,-2.9003407200099107
OPEN,BUY,1.16657,1.16657,1.16657,
SL,,1.16657,,,-2.848111798533898
OPEN,BUY,1.16654,1.16654,1.16654,
SL,,1.16654,,,-2.8591914671634804
OPEN,SELL,1.16646,1.16646,1.16646,
TP,,1.16646,,,-2.878439870292926
OPEN,SELL,1.16638,1.16638,1.16638,
SL,,1.16638,,,-2.8146844684787053
OPEN,SELL,1.16634,1.16634,1.16634,
SL,,1.16634,,,-3.0913321555418003
OPEN,SELL,1.16634,1.16634,1.16634,
SL,,1.16634,,,-2.875167256465428
OPEN,SELL,1.1663999999999999,1.1663999999999999,1.1663999999999999,
SL,,1.1663999999999999,,,-2.910203290622467
OPEN,BUY,1.16649,1.16649,1.16649,
SL,,1.16649,,,-2.8046548980381103
OPEN,BUY,1.16646,1.16646,1.16646,
SL,,1.16646,,,-3.110178526204126
OPEN,SELL,1.16637,1.16637,1.16637,
TP,,1.16637,,,-2.9313692765274646
OPEN,SELL,1.16628,1.16628,1.16628,
SL,,1.16628,,,-3.0108766972891474
OPEN,SELL,1.16632,1.16632,1.16632,
SL,,1.16632,,,-2.9221423212286095
OPEN,SELL,1.16636,1.16636,1.16636,
SL,,1.16636,,,-2.990544729121408
OPEN,SELL,1.16637,1.16637,1.16637,
SL,,1.16637,,,-2.932024570290443
OPEN,SELL,1.16633,1.16633,1.16633,
SL,,1.16633,,,-3.003967189807578
OPEN,BUY,1.16641,1.16641,1.16641,
SL,,1.16641,,,-3.0286116576440025
OPEN,BUY,1.16634,1.16634,1.16634,
SL,,1.16634,,,-2.8983727391847953
OPEN,SELL,1.16622,1.16622,1.16622,
SL,,1.16622,,,-2.9835608442807775
OPEN,SELL,1.16624,1.16624,1.16624,
SL,,1.16624,,,-3.100812736806375
OPEN,SELL,1.16621,1.16621,1.16621,
TP,,1.16621,,,-3.190524534349246
OPEN,SELL,1.16628,1.16628,1.16628,
SL,,1.16628,,,-2.8776690085735086
OPEN,SELL,1.16623,1.16623,1.16623,
SL,,1.16623,,,-2.9249044079868467
OPEN,SELL,1.16629,1.16629,1.16629,
SL,,1.16629,,,-3.132700646137872
OPEN,BUY,1.16624,1.16624,1.16624,
SL,,1.16624,,,-2.964688108792094
OPEN,SELL,1.16638,1.16638,1.16638,
SL,,1.16638,,,-2.9453507043660565
OPEN,BUY,1.1663999999999999,1.1663999999999999,1.1663999999999999,
SL,,1.1663999999999999,,,-2.8720432990539413
OPEN,BUY,1.16639,1.16639,1.16639,
SL,,1.16639,,,-3.1503172094838963
OPEN,BUY,1.16657,1.16657,1.16657,
SL,,1.16657,,,-2.810315356436071
OPEN,BUY,1.16661,1.16661,1.16661,
SL,,1.16661,,,-2.8200576256491385
OPEN,BUY,1.1666,1.1666,1.1666,
SL,,1.1666,,,-2.817548239535539
OPEN,BUY,1.16647,1.16647,1.16647,
SL,,1.16647,,,-2.980486791581388
OPEN,SELL,1.16641,1.16641,1.16641,
SL,,1.16641,,,-2.9307900600866144
OPEN,SELL,1.16628,1.16628,1.16628,
SL,,1.16628,,,-3.0722349925853454
OPEN,SELL,1.1663000000000001,1.1663000000000001,1.1663000000000001,
SL,,1.1663000000000001,,,-2.858266038140831
OPEN,SELL,1.16607,1.16607,1.16607,
SL,,1.16607,,,-3.004639037236241
OPEN,SELL,1.16602,1.16602,1.16602,
SL,,1.16602,,,-2.9553127036174818
OPEN,SELL,1.16602,1.16602,1.16602,
SL,,1.16602,,,-3.149782118051389
OPEN,SELL,1.16588,1.16588,1.16588,
SL,,1.16588,,,-2.9384150309207686
OPEN,SELL,1.16577,1.16577,1.16577,
SL,,1.16577,,,-2.82293682296107
OPEN,SELL,1.16591,1.16591,1.16591,
SL,,1.16591,,,-3.04247191025066
OPEN,SELL,1.1660300000000001,1.1660300000000001,1.1660300000000001,
SL,,1.1660300000000001,,,-2.9887511328704335
OPEN,SELL,1.16593,1.16593,1.16593,
SL,,1.16593,,,-3.0485919366932057
OPEN,SELL,1.16593,1.16593,1.16593,
SL,,1.16593,,,-3.198820151073507
OPEN,SELL,1.16608,1.16608,1.16608,
TP,,1.16608,,,-3.1343743446718686
OPEN,BUY,1.16595,1.16595,1.16595,
SL,,1.16595,,,-2.866561626648136
OPEN,SELL,1.16588,1.16588,1.16588,
SL,,1.16588,,,-2.975517774019832
OPEN,SELL,1.16598,1.16598,1.16598,
SL,,1.16598,,,-2.8685442338499496
OPEN,BUY,1.16601,1.16601,1.16601,
SL,,1.16601,,,-2.9941485854460566
OPEN,BUY,1.16597,1.16597,1.16597,
SL,,1.16597,,,-2.9330837722784575
OPEN,SELL,1.1656900000000001,1.1656900000000001,1.1656900000000001,
SL,,1.1656900000000001,,,-3.0726415381825816
OPEN,SELL,1.16575,1.16575,1.16575,
SL,,1.16575,,,-3.1653085153286007
OPEN,SELL,1.16555,1.16555,1.16555,
SL,,1.16555,,,-3.041872321969077
OPEN,SELL,1.16551,1.16551,1.16551,
SL,,1.16551,,,-3.012190832728827
OPEN,SELL,1.1656,1.1656,1.1656,
SL,,1.1656,,,-2.9746723379327924
OPEN,SELL,1.1655,1.1655,1.1655,
SL,,1.1655,,,-3.1279669660460243
OPEN,SELL,1.16547,1.16547,1.16547,
SL,,1.16547,,,-3.111985998835866
OPEN,SELL,1.16535,1.16535,1.16535,
SL,,1.16535,,,-3.120537476327465
OPEN,SELL,1.16549,1.16549,1.16549,
SL,,1.16549,,,-2.9453390940199444
OPEN,SELL,1.16567,1.16567,1.16567,
SL,,1.16567,,,-2.9733620918069166
OPEN,BUY,1.16555,1.16555,1.16555,
SL,,1.16555,,,-3.074934825142678
OPEN,BUY,1.16558,1.16558,1.16558,
SL,,1.16558,,,-3.0989908418683787
OPEN,BUY,1.1656,1.1656,1.1656,
SL,,1.1656,,,-2.82851994651473
OPEN,SELL,1.16548,1.16548,1.16548,
SL,,1.16548,,,-3.0938438737090905
OPEN,SELL,1.16546,1.16546,1.16546,
SL,,1.16546,,,-2.8700149336174845
OPEN,SELL,1.1655,1.1655,1.1655,
SL,,1.1655,,,-3.1420435908209923
OPEN,SELL,1.16537,1.16537,1.16537,
SL,,1.16537,,,-2.9474215096825445
OPEN,SELL,1.16533,1.16533,1.16533,
SL,,1.16533,,,-3.0998167588957513
OPEN,SELL,1.16547,1.16547,1.16547,
SL,,1.16547,,,-3.1729796247362967
OPEN,SELL,1.16543,1.16543,1.16543,
SL,,1.16543,,,-3.1428109668919335
OPEN,BUY,1.16562,1.16562,1.16562,
SL,,1.16562,,,-2.8195689958404637
OPEN,BUY,1.16566,1.16566,1.16566,
SL,,1.16566,,,-2.8594181136158516
OPEN,BUY,1.16554,1.16554,1.16554,
SL,,1.16554,,,-2.9463009248278538
OPEN,BUY,1.16564,1.16564,1.16564,
SL,,1.16564,,,-3.0270935354975737
OPEN,BUY,1.16554,1.16554,1.16554,
SL,,1.16554,,,-2.9686155768286073
OPEN,SELL,1.16549,1.16549,1.16549,
SL,,1.16549,,,-2.875791881461355
OPEN,SELL,1.16553,1.16553,1.16553,
SL,,1.16553,,,-2.945203264523594
OPEN,BUY,1.16554,1.16554,1.16554,
SL,,1.16554,,,-2.9152106519765884
OPEN,BUY,1.16561,1.16561,1.16561,
SL,,1.16561,,,-2.8312717769925246
OPEN,BUY,1.16561,1.16561,1.16561,
SL,,1.16561,,,-2.92298204098664
OPEN,BUY,1.16568,1.16568,1.16568,
SL,,1.16568,,,-2.95568216933977
OPEN,BUY,1.16562,1.16562,1.16562,
SL,,1.16562,,,-3.1434848720499895
OPEN,BUY,1.16592,1.16592,1.16592,
SL,,1.16592,,,-3.140661903766734
OPEN,BUY,1.1660300000000001,1.1660300000000001,1.1660300000000001,
SL,,1.1660300000000001,,,-2.818350535446012
OPEN,BUY,1.16604,1.16604,1.16604,
SL,,1.16604,,,-2.9218159076203776
OPEN,BUY,1.166,1.166,1.166,
TP,,1.166,,,-3.127699580800762
OPEN,BUY,1.16583,1.16583,1.16583,
SL,,1.16583,,,-2.922913928864168
OPEN,BUY,1.16611,1.16611,1.16611,
SL,,1.16611,,,-2.8636833739577954
OPEN,BUY,1.16589,1.16589,1.16589,
SL,,1.16589,,,-2.983336573758828
OPEN,SELL,1.16552,1.16552,1.16552,
SL,,1.16552,,,-2.8798177006793253
OPEN,SELL,1.16538,1.16538,1.16538,
SL,,1.16538,,,-3.1234654414203002
OPEN,SELL,1.16523,1.16523,1.16523,
SL,,1.16523,,,-2.8951709947191775
OPEN,SELL,1.16519,1.16519,1.16519,
SL,,1.16519,,,-3.1996776231792388
OPEN,SELL,1.16533,1.16533,1.16533,
SL,,1.16533,,,-3.016970673021588
OPEN,SELL,1.16554,1.16554,1.16554,
TP,,1.16554,,,-2.983356938046415
OPEN,SELL,1.16544,1.16544,1.16544,
SL,,1.16544,,,-3.071291079815706
OPEN,SELL,1.1653,1.1653,1.1653,
SL,,1.1653,,,-2.9483974077618083
OPEN,SELL,1.1654200000000001,1.1654200000000001,1.1654200000000001,
SL,,1.1654200000000001,,,-2.8987933203468703
OPEN,SELL,1.16525,1.16525,1.16525,
SL,,1.16525,,,-2.8711272746663052
OPEN,SELL,1.16519,1.16519,1.16519,
SL,,1.16519,,,-2.882144878052563
OPEN,SELL,1.16514,1.16514,1.16514,
SL,,1.16514,,,-3.13563173490874
OPEN,SELL,1.16516,1.16516,1.16516,
SL,,1.16516,,,-2.9694237340696596
OPEN,BUY,1.16566,1.16566,1.16566,
SL,,1.16566,,,-2.869761359125579
OPEN,BUY,1.16585,1.16585,1.16585,
SL,,1.16585,,,-3.171858938794914
OPEN,BUY,1.16567,1.16567,1.16567,
SL,,1.16567,,,-3.086880849432368
OPEN,BUY,1.16585,1.16585,1.16585,
SL,,1.16585,,,-2.9271758876343483
OPEN,BUY,1.16576,1.16576,1.16576,
SL,,1.16576,,,-3.1762425844237576
OPEN,BUY,1.16566,1.16566,1.16566,
SL,,1.16566,,,-3.0808124136414365
OPEN,SELL,1.16565,1.16565,1.16565,
SL,,1.16565,,,-2.802315687119265
OPEN,BUY,1.16564,1.16564,1.16564,
SL,,1.16564,,,-2.8836442110980762
OPEN,BUY,1.16578,1.16578,1.16578,
TP,,1.16578,,,-3.185192216981297
OPEN,BUY,1.16604,1.16604,1.16604,
TP,,1.16604,,,-2.8391033336419165
OPEN,BUY,1.16621,1.16621,1.16621,
SL,,1.16621,,,-3.0036800381679205
OPEN,BUY,1.1662,1.1662,1.1662,
SL,,1.1662,,,-2.921600118808523
