type,side,price,sl,tp,profit
REVERSE,,1.16519,,,-0.40000000000040004
OPEN,BUY,1.16519,1.16419,1.16719,
REVERSE,,1.16523,,,0.40000000000040004
OPEN,SELL,1.16523,1.1662299999999999,1.16323,
REVERSE,,1.16517,,,0.5999999999994898
OPEN,BUY,1.16517,1.1641700000000001,1.16717,
REVERSE,,1.16525,,,0.7999999999985796
OPEN,SELL,1.16525,1.1662499999999998,1.16325,
REVERSE,,1.16522,,,0.2999999999997449
OPEN,BUY,1.16522,1.16422,1.16722,
REVERSE,,1.16521,,,-0.09999999999843467
OPEN,SELL,1.16521,1.16621,1.16321,
REVERSE,,1.16501,,,1.9999999999997797
OPEN,BUY,1.16501,1.1640100000000002,1.16701,
REVERSE,,1.16502,,,0.09999999999843467
OPEN,SELL,1.16502,1.1660199999999998,1.16302,
REVERSE,,1.16503,,,-0.10000000000065512
OPEN,BUY,1.16503,1.1640300000000001,1.16703,
REVERSE,,1.16502,,,-0.10000000000065512
OPEN,SELL,1.16502,1.1660199999999998,1.16302,
REVERSE,,1.165,,,0.1999999999990898
OPEN,BUY,1.165,1.1640000000000001,1.167,
REVERSE,,1.16502,,,0.1999999999990898
OPEN,SELL,1.16502,1.1660199999999998,1.16302,
REVERSE,,1.16502,,,-0.0
OPEN,BUY,1.16502,1.16402,1.16702,
REVERSE,,1.16502,,,0.0
OPEN,SELL,1.16502,1.1660199999999998,1.16302,
REVERSE,,1.16503,,,-0.10000000000065512
OPEN,BUY,1.16503,1.1640300000000001,1.16703,
REVERSE,,1.165,,,-0.2999999999997449
OPEN,SELL,1.165,1.166,1.163,
REVERSE,,1.16503,,,-0.2999999999997449
OPEN,BUY,1.16503,1.1640300000000001,1.16703,
REVERSE,,1.16489,,,-1.40000000000029
OPEN,SELL,1.16489,1.1658899999999999,1.16289,
REVERSE,,1.1651799999999999,,,-2.8999999999990145
OPEN,BUY,1.1651799999999999,1.16418,1.1671799999999999,
REVERSE,,1.16546,,,2.80000000000058
OPEN,SELL,1.16546,1.1664599999999998,1.16346,
REVERSE,,1.16559,,,-1.2999999999996348
OPEN,BUY,1.16559,1.16459,1.16759,
REVERSE,,1.1659,,,3.1000000000003247
OPEN,SELL,1.1659,1.1668999999999998,1.1639,
REVERSE,,1.16583,,,0.700000000000145
OPEN,BUY,1.16583,1.16483,1.16783,
REVERSE,,1.16593,,,0.9999999999998899
OPEN,SELL,1.16593,1.1669299999999998,1.16393,
REVERSE,,1.16601,,,-0.8000000000008001
OPEN,BUY,1.16601,1.16501,1.16801,
REVERSE,,1.1658,,,-2.100000000000435
OPEN,SELL,1.1658,1.1667999999999998,1.1638,
REVERSE,,1.16597,,,-1.7000000000000348
OPEN,BUY,1.16597,1.16497,1.16797,
REVERSE,,1.16587,,,-0.9999999999998899
OPEN,SELL,1.16587,1.1668699999999999,1.16387,
REVERSE,,1.16559,,,2.80000000000058
OPEN,BUY,1.16559,1.16459,1.16759,
REVERSE,,1.16555,,,-0.3999999999981796
OPEN,SELL,1.16555,1.16655,1.16355,
REVERSE,,1.1656900000000001,,,-1.40000000000029
OPEN,BUY,1.1656900000000001,1.1646900000000002,1.1676900000000001,
REVERSE,,1.16573,,,0.3999999999981796
OPEN,SELL,1.16573,1.1667299999999998,1.16373,
REVERSE,,1.16558,,,1.4999999999987246
OPEN,BUY,1.16558,1.1645800000000002,1.16758,
REVERSE,,1.16553,,,-0.5000000000010552
OPEN,SELL,1.16553,1.1665299999999998,1.16353,
REVERSE,,1.16534,,,1.8999999999991246
OPEN,BUY,1.16534,1.1643400000000002,1.16734,
REVERSE,,1.16539,,,0.4999999999988347
OPEN,SELL,1.16539,1.1663899999999998,1.16339,
REVERSE,,1.16549,,,-0.9999999999998899
OPEN,BUY,1.16549,1.16449,1.16749,
REVERSE,,1.16556,,,0.700000000000145
OPEN,SELL,1.16556,1.1665599999999998,1.16356,
REVERSE,,1.16575,,,-1.900000000001345
OPEN,BUY,1.16575,1.1647500000000002,1.16775,
REVERSE,,1.16563,,,-1.2000000000012
OPEN,SELL,1.16563,1.1666299999999998,1.16363,
REVERSE,,1.16554,,,0.8999999999992347
OPEN,BUY,1.16554,1.1645400000000001,1.16754,
REVERSE,,1.16575,,,2.100000000000435
OPEN,SELL,1.16575,1.16675,1.16375,
REVERSE,,1.16582,,,-0.700000000000145
OPEN,BUY,1.16582,1.1648200000000002,1.16782,
REVERSE,,1.1657899999999999,,,-0.30000000000196536
OPEN,SELL,1.1657899999999999,1.1667899999999998,1.1637899999999999,
REVERSE,,1.16588,,,-0.9000000000014552
OPEN,BUY,1.16588,1.1648800000000001,1.16788,
REVERSE,,1.16547,,,-4.100000000000215
OPEN,SELL,1.16547,1.16647,1.16347,
REVERSE,,1.16556,,,-0.8999999999992347
OPEN,BUY,1.16556,1.16456,1.16756,
REVERSE,,1.1653,,,-2.5999999999992696
OPEN,SELL,1.1653,1.1663,1.1633,
REVERSE,,1.16538,,,-0.8000000000008001
OPEN,BUY,1.16538,1.1643800000000002,1.16738,
REVERSE,,1.16524,,,-1.40000000000029
OPEN,SELL,1.16524,1.16624,1.16324,
REVERSE,,1.16544,,,-1.9999999999997797
OPEN,BUY,1.16544,1.1644400000000001,1.16744,
REVERSE,,1.16522,,,-2.20000000000109
OPEN,SELL,1.16522,1.1662199999999998,1.16322,
REVERSE,,1.16529,,,-0.700000000000145
OPEN,BUY,1.16529,1.16429,1.16729,
REVERSE,,1.16529,,,0.0
OPEN,SELL,1.16529,1.1662899999999998,1.16329,
REVERSE,,1.1654,,,-1.100000000000545
OPEN,BUY,1.1654,1.1644,1.1674,
REVERSE,,1.16539,,,-0.10000000000065512
OPEN,SELL,1.16539,1.1663899999999998,1.16339,
REVERSE,,1.16551,,,-1.2000000000012
OPEN,BUY,1.16551,1.1645100000000002,1.16751,
REVERSE,,1.1653,,,-2.100000000000435
OPEN,SELL,1.1653,1.1663,1.1633,
REVERSE,,1.16502,,,2.80000000000058
OPEN,BUY,1.16502,1.16402,1.16702,
REVERSE,,1.16501,,,-0.09999999999843467
OPEN,SELL,1.16501,1.16601,1.16301,
REVERSE,,1.1648399999999999,,,1.7000000000022553
OPEN,BUY,1.1648399999999999,1.16384,1.1668399999999999,
REVERSE,,1.16491,,,0.700000000000145
OPEN,SELL,1.16491,1.1659099999999998,1.1629099999999999,
REVERSE,,1.16492,,,-0.10000000000065512
OPEN,BUY,1.16492,1.16392,1.16692,
REVERSE,,1.16492,,,0.0
OPEN,SELL,1.16492,1.1659199999999998,1.16292,
REVERSE,,1.16502,,,-0.9999999999998899
OPEN,BUY,1.16502,1.16402,1.16702,
REVERSE,,1.16487,,,-1.4999999999987246
OPEN,SELL,1.16487,1.16587,1.16287,
REVERSE,,1.16474,,,1.2999999999996348
OPEN,BUY,1.16474,1.1637400000000002,1.16674,
REVERSE,,1.16477,,,0.2999999999997449
OPEN,SELL,1.16477,1.16577,1.16277,
REVERSE,,1.16475,,,0.20000000000131024
OPEN,BUY,1.16475,1.16375,1.16675,
REVERSE,,1.16489,,,1.40000000000029
OPEN,SELL,1.16489,1.1658899999999999,1.16289,
REVERSE,,1.1649,,,-0.10000000000065512
OPEN,BUY,1.1649,1.1639000000000002,1.1669,
REVERSE,,1.16478,,,-1.2000000000012
OPEN,SELL,1.16478,1.1657799999999998,1.16278,
REVERSE,,1.1647,,,0.7999999999985796
OPEN,BUY,1.1647,1.1637000000000002,1.1667,
REVERSE,,1.1648100000000001,,,1.100000000000545
OPEN,SELL,1.1648100000000001,1.16581,1.1628100000000001,
REVERSE,,1.16486,,,-0.4999999999988347
OPEN,BUY,1.16486,1.1638600000000001,1.16686,
REVERSE,,1.16482,,,-0.40000000000040004
OPEN,SELL,1.16482,1.1658199999999999,1.16282,
REVERSE,,1.16485,,,-0.2999999999997449
OPEN,BUY,1.16485,1.16385,1.16685,
REVERSE,,1.16477,,,-0.7999999999985796
OPEN,SELL,1.16477,1.16577,1.16277,
REVERSE,,1.16463,,,1.40000000000029
OPEN,BUY,1.16463,1.1636300000000002,1.16663,
REVERSE,,1.16478,,,1.4999999999987246
OPEN,SELL,1.16478,1.1657799999999998,1.16278,
REVERSE,,1.16473,,,0.4999999999988347
OPEN,BUY,1.16473,1.1637300000000002,1.16673,
REVERSE,,1.1646,,,-1.2999999999996348
OPEN,SELL,1.1646,1.1656,1.1626,
REVERSE,,1.16461,,,-0.09999999999843467
OPEN,BUY,1.16461,1.16361,1.16661,
REVERSE,,1.16469,,,0.8000000000008001
OPEN,SELL,1.16469,1.16569,1.16269,
REVERSE,,1.16466,,,0.2999999999997449
OPEN,BUY,1.16466,1.1636600000000001,1.16666,
REVERSE,,1.1646,,,-0.5999999999994898
OPEN,SELL,1.1646,1.1656,1.1626,
REVERSE,,1.1645699999999999,,,0.30000000000196536
OPEN,BUY,1.1645699999999999,1.16357,1.1665699999999999,
REVERSE,,1.16456,,,-0.09999999999843467
OPEN,SELL,1.16456,1.16556,1.16256,
REVERSE,,1.16459,,,-0.2999999999997449
OPEN,BUY,1.16459,1.1635900000000001,1.16659,
REVERSE,,1.16454,,,-0.5000000000010552
OPEN,SELL,1.16454,1.1655399999999998,1.16254,
REVERSE,,1.16451,,,0.2999999999997449
OPEN,BUY,1.16451,1.16351,1.16651,
REVERSE,,1.16443,,,-0.7999999999985796
OPEN,SELL,1.16443,1.16543,1.16243,
REVERSE,,1.1644700000000001,,,-0.40000000000040004
OPEN,BUY,1.1644700000000001,1.1634700000000002,1.1664700000000001,
REVERSE,,1.16437,,,-1.0000000000021103
OPEN,SELL,1.16437,1.1653699999999998,1.16237,
REVERSE,,1.16433,,,0.3999999999981796
OPEN,BUY,1.16433,1.1633300000000002,1.16633,
REVERSE,,1.16428,,,-0.5000000000010552
OPEN,SELL,1.16428,1.1652799999999999,1.16228,
REVERSE,,1.16429,,,-0.10000000000065512
OPEN,BUY,1.16429,1.1632900000000002,1.16629,
REVERSE,,1.16436,,,0.700000000000145
OPEN,SELL,1.16436,1.16536,1.16236,
REVERSE,,1.16436,,,-0.0
OPEN,BUY,1.16436,1.1633600000000002,1.16636,
REVERSE,,1.16437,,,0.09999999999843467
OPEN,SELL,1.16437,1.1653699999999998,1.16237,
REVERSE,,1.16434,,,0.2999999999997449
OPEN,BUY,1.16434,1.16334,1.16634,
REVERSE,,1.16435,,,0.10000000000065512
OPEN,SELL,1.16435,1.1653499999999999,1.16235,
REVERSE,,1.16439,,,-0.40000000000040004
OPEN,BUY,1.16439,1.1633900000000001,1.16639,
REVERSE,,1.16432,,,-0.700000000000145
OPEN,SELL,1.16432,1.16532,1.16232,
REVERSE,,1.16436,,,-0.40000000000040004
OPEN,BUY,1.16436,1.1633600000000002,1.16636,
REVERSE,,1.16442,,,0.5999999999994898
OPEN,SELL,1.16442,1.16542,1.16242,
REVERSE,,1.16439,,,0.2999999999997449
OPEN,BUY,1.16439,1.1633900000000001,1.16639,
REVERSE,,1.16444,,,0.4999999999988347
OPEN,SELL,1.16444,1.1654399999999998,1.16244,
REVERSE,,1.16444,,,-0.0
OPEN,BUY,1.16444,1.16344,1.16644,
REVERSE,,1.1645,,,0.6000000000017103
OPEN,SELL,1.1645,1.1655,1.1625,
REVERSE,,1.16445,,,0.5000000000010552
OPEN,BUY,1.16445,1.16345,1.16645,
REVERSE,,1.16444,,,-0.10000000000065512
OPEN,SELL,1.16444,1.1654399999999998,1.16244,
REVERSE,,1.16459,,,-1.500000000000945
OPEN,BUY,1.16459,1.1635900000000001,1.16659,
REVERSE,,1.1645699999999999,,,-0.20000000000131024
OPEN,SELL,1.1645699999999999,1.1655699999999998,1.1625699999999999,
REVERSE,,1.16458,,,-0.10000000000065512
OPEN,BUY,1.16458,1.16358,1.16658,
REVERSE,,1.16459,,,0.10000000000065512
OPEN,SELL,1.16459,1.16559,1.16259,
REVERSE,,1.16453,,,0.5999999999994898
OPEN,BUY,1.16453,1.1635300000000002,1.16653,
REVERSE,,1.1644700000000001,,,-0.5999999999994898
OPEN,SELL,1.1644700000000001,1.16547,1.1624700000000001,
REVERSE,,1.16456,,,-0.8999999999992347
OPEN,BUY,1.16456,1.1635600000000001,1.16656,
REVERSE,,1.1644700000000001,,,-0.8999999999992347
OPEN,SELL,1.1644700000000001,1.16547,1.1624700000000001,
REVERSE,,1.1644700000000001,,,-0.0
OPEN,BUY,1.1644700000000001,1.1634700000000002,1.1664700000000001,
REVERSE,,1.1645699999999999,,,0.9999999999976694
OPEN,SELL,1.1645699999999999,1.1655699999999998,1.1625699999999999,
REVERSE,,1.16448,,,0.8999999999992347
OPEN,BUY,1.16448,1.16348,1.16648,
REVERSE,,1.1645,,,0.20000000000131024
OPEN,SELL,1.1645,1.1655,1.1625,
REVERSE,,1.16441,,,0.9000000000014552
OPEN,BUY,1.16441,1.16341,1.16641,
REVERSE,,1.16438,,,-0.2999999999997449
OPEN,SELL,1.16438,1.1653799999999999,1.16238,
REVERSE,,1.16439,,,-0.10000000000065512
OPEN,BUY,1.16439,1.1633900000000001,1.16639,
REVERSE,,1.16435,,,-0.40000000000040004
OPEN,SELL,1.16435,1.1653499999999999,1.16235,
REVERSE,,1.16441,,,-0.5999999999994898
OPEN,BUY,1.16441,1.16341,1.16641,
REVERSE,,1.16433,,,-0.7999999999985796
OPEN,SELL,1.16433,1.16533,1.16233,
REVERSE,,1.16428,,,0.5000000000010552
OPEN,BUY,1.16428,1.16328,1.16628,
REVERSE,,1.16421,,,-0.700000000000145
OPEN,SELL,1.16421,1.1652099999999999,1.16221,
REVERSE,,1.16415,,,0.5999999999994898
OPEN,BUY,1.16415,1.1631500000000001,1.16615,
REVERSE,,1.16415,,,0.0
OPEN,SELL,1.16415,1.16515,1.16215,
REVERSE,,1.16415,,,-0.0
OPEN,BUY,1.16415,1.1631500000000001,1.16615,
REVERSE,,1.16412,,,-0.2999999999997449
OPEN,SELL,1.16412,1.16512,1.16212,
REVERSE,,1.16405,,,0.700000000000145
OPEN,BUY,1.16405,1.1630500000000001,1.16605,
REVERSE,,1.16385,,,-1.9999999999997797
OPEN,SELL,1.16385,1.16485,1.16185,
REVERSE,,1.16389,,,-0.40000000000040004
OPEN,BUY,1.16389,1.1628900000000002,1.16589,
REVERSE,,1.16381,,,-0.8000000000008001
OPEN,SELL,1.16381,1.16481,1.16181,
REVERSE,,1.16388,,,-0.700000000000145
OPEN,BUY,1.16388,1.1628800000000001,1.16588,
REVERSE,,1.16381,,,-0.700000000000145
OPEN,SELL,1.16381,1.16481,1.16181,
REVERSE,,1.1638,,,0.10000000000065512
OPEN,BUY,1.1638,1.1628,1.1658,
REVERSE,,1.16377,,,-0.2999999999997449
OPEN,SELL,1.16377,1.1647699999999999,1.16177,
REVERSE,,1.16373,,,0.40000000000040004
OPEN,BUY,1.16373,1.16273,1.16573,
REVERSE,,1.16368,,,-0.4999999999988347
OPEN,SELL,1.16368,1.16468,1.16168,
REVERSE,,1.16375,,,-0.700000000000145
OPEN,BUY,1.16375,1.1627500000000002,1.16575,
REVERSE,,1.16373,,,-0.20000000000131024
OPEN,SELL,1.16373,1.1647299999999998,1.16173,
REVERSE,,1.1636,,,1.2999999999996348
OPEN,BUY,1.1636,1.1626,1.1656,
REVERSE,,1.16361,,,0.10000000000065512
OPEN,SELL,1.16361,1.16461,1.16161,
REVERSE,,1.16361,,,-0.0
OPEN,BUY,1.16361,1.1626100000000001,1.16561,
REVERSE,,1.16368,,,0.700000000000145
OPEN,SELL,1.16368,1.16468,1.16168,
REVERSE,,1.1636,,,0.8000000000008001
OPEN,BUY,1.1636,1.1626,1.1656,
REVERSE,,1.1636199999999999,,,0.1999999999990898
OPEN,SELL,1.1636199999999999,1.1646199999999998,1.1616199999999999,
REVERSE,,1.1636,,,0.1999999999990898
OPEN,BUY,1.1636,1.1626,1.1656,
REVERSE,,1.16366,,,0.5999999999994898
OPEN,SELL,1.16366,1.1646599999999998,1.16166,
REVERSE,,1.16373,,,-0.700000000000145
OPEN,BUY,1.16373,1.16273,1.16573,
REVERSE,,1.16364,,,-0.8999999999992347
OPEN,SELL,1.16364,1.16464,1.16164,
REVERSE,,1.16365,,,-0.10000000000065512
OPEN,BUY,1.16365,1.1626500000000002,1.16565,
REVERSE,,1.16361,,,-0.40000000000040004
OPEN,SELL,1.16361,1.16461,1.16161,
REVERSE,,1.1636,,,0.10000000000065512
OPEN,BUY,1.1636,1.1626,1.1656,
REVERSE,,1.1636,,,0.0
OPEN,SELL,1.1636,1.1645999999999999,1.1616,
REVERSE,,1.16352,,,0.7999999999985796
OPEN,BUY,1.16352,1.1625200000000002,1.1655200000000001,
REVERSE,,1.16348,,,-0.40000000000040004
OPEN,SELL,1.16348,1.16448,1.16148,
REVERSE,,1.16332,,,1.6000000000016001
OPEN,BUY,1.16332,1.16232,1.16532,
REVERSE,,1.16342,,,0.9999999999998899
OPEN,SELL,1.16342,1.1644199999999998,1.16142,
REVERSE,,1.16342,,,-0.0
OPEN,BUY,1.16342,1.16242,1.16542,
REVERSE,,1.16328,,,-1.3999999999980695
OPEN,SELL,1.16328,1.16428,1.16128,
REVERSE,,1.16336,,,-0.7999999999985796
OPEN,BUY,1.16336,1.16236,1.16536,
REVERSE,,1.1632,,,-1.5999999999993797
OPEN,SELL,1.1632,1.1642,1.1612,
REVERSE,,1.1633,,,-0.9999999999998899
OPEN,BUY,1.1633,1.1623,1.1653,
REVERSE,,1.16351,,,2.100000000000435
OPEN,SELL,1.16351,1.16451,1.16151,
REVERSE,,1.16352,,,-0.10000000000065512
OPEN,BUY,1.16352,1.1625200000000002,1.1655200000000001,
REVERSE,,1.16339,,,-1.3000000000018552
OPEN,SELL,1.16339,1.1643899999999998,1.16139,
REVERSE,,1.16333,,,0.5999999999994898
OPEN,BUY,1.16333,1.16233,1.16533,
REVERSE,,1.16321,,,-1.1999999999989797
OPEN,SELL,1.16321,1.16421,1.16121,
REVERSE,,1.1631,,,1.100000000000545
OPEN,BUY,1.1631,1.1621000000000001,1.1651,
REVERSE,,1.16303,,,-0.700000000000145
OPEN,SELL,1.16303,1.16403,1.16103,
REVERSE,,1.16296,,,0.700000000000145
OPEN,BUY,1.16296,1.16196,1.16496,
REVERSE,,1.1629800000000001,,,0.20000000000131024
OPEN,SELL,1.1629800000000001,1.16398,1.1609800000000001,
REVERSE,,1.16288,,,1.0000000000021103
OPEN,BUY,1.16288,1.16188,1.16488,
REVERSE,,1.1629,,,0.20000000000131024
OPEN,SELL,1.1629,1.1639,1.1609,
REVERSE,,1.16293,,,-0.2999999999997449
OPEN,BUY,1.16293,1.1619300000000001,1.16493,
REVERSE,,1.16288,,,-0.5000000000010552
OPEN,SELL,1.16288,1.1638799999999998,1.16088,
REVERSE,,1.16306,,,-1.80000000000069
OPEN,BUY,1.16306,1.16206,1.16506,
REVERSE,,1.16316,,,0.9999999999998899
OPEN,SELL,1.16316,1.1641599999999999,1.16116,
REVERSE,,1.16315,,,0.10000000000065512
OPEN,BUY,1.16315,1.16215,1.16515,
REVERSE,,1.1630099999999999,,,-1.40000000000029
OPEN,SELL,1.1630099999999999,1.1640099999999998,1.1610099999999999,
REVERSE,,1.16295,,,0.5999999999994898
OPEN,BUY,1.16295,1.16195,1.16495,
REVERSE,,1.16291,,,-0.3999999999981796
OPEN,SELL,1.16291,1.16391,1.16091,
REVERSE,,1.16302,,,-1.0999999999983245
OPEN,BUY,1.16302,1.16202,1.16502,
REVERSE,,1.16292,,,-0.9999999999998899
OPEN,SELL,1.16292,1.1639199999999998,1.16092,
REVERSE,,1.16297,,,-0.5000000000010552
OPEN,BUY,1.16297,1.1619700000000002,1.16497,
REVERSE,,1.16297,,,0.0
OPEN,SELL,1.16297,1.16397,1.16097,
REVERSE,,1.16299,,,-0.1999999999990898
OPEN,BUY,1.16299,1.16199,1.16499,
REVERSE,,1.16302,,,0.2999999999997449
OPEN,SELL,1.16302,1.1640199999999998,1.16102,
REVERSE,,1.16306,,,-0.40000000000040004
OPEN,BUY,1.16306,1.16206,1.16506,
REVERSE,,1.1629800000000001,,,-0.7999999999985796
OPEN,SELL,1.1629800000000001,1.16398,1.1609800000000001,
REVERSE,,1.16307,,,-0.8999999999992347
OPEN,BUY,1.16307,1.1620700000000002,1.16507,
REVERSE,,1.16314,,,0.700000000000145
OPEN,SELL,1.16314,1.16414,1.16114,
REVERSE,,1.16314,,,-0.0
OPEN,BUY,1.16314,1.1621400000000002,1.16514,
REVERSE,,1.16285,,,-2.900000000001235
OPEN,SELL,1.16285,1.1638499999999998,1.16085,
REVERSE,,1.16285,,,-0.0
OPEN,BUY,1.16285,1.16185,1.16485,
REVERSE,,1.1626,,,-2.4999999999986144
OPEN,SELL,1.1626,1.1636,1.1606,
REVERSE,,1.16278,,,-1.7999999999984695
OPEN,BUY,1.16278,1.16178,1.16478,
REVERSE,,1.163,,,2.20000000000109
OPEN,SELL,1.163,1.164,1.161,
REVERSE,,1.16306,,,-0.5999999999994898
OPEN,BUY,1.16306,1.16206,1.16506,
REVERSE,,1.1631,,,0.40000000000040004
OPEN,SELL,1.1631,1.1641,1.1611,
REVERSE,,1.16317,,,-0.700000000000145
OPEN,BUY,1.16317,1.1621700000000001,1.16517,
REVERSE,,1.16297,,,-1.9999999999997797
OPEN,SELL,1.16297,1.16397,1.16097,
REVERSE,,1.16304,,,-0.700000000000145
OPEN,BUY,1.16304,1.1620400000000002,1.16504,
REVERSE,,1.16304,,,0.0
OPEN,SELL,1.16304,1.16404,1.16104,
REVERSE,,1.16304,,,-0.0
OPEN,BUY,1.16304,1.1620400000000002,1.16504,
REVERSE,,1.16303,,,-0.10000000000065512
OPEN,SELL,1.16303,1.16403,1.16103,
REVERSE,,1.16306,,,-0.2999999999997449
OPEN,BUY,1.16306,1.16206,1.16506,
REVERSE,,1.16312,,,0.5999999999994898
OPEN,SELL,1.16312,1.1641199999999998,1.16112,
REVERSE,,1.16319,,,-0.700000000000145
OPEN,BUY,1.16319,1.16219,1.16519,
REVERSE,,1.16312,,,-0.700000000000145
OPEN,SELL,1.16312,1.1641199999999998,1.16112,
REVERSE,,1.16311,,,0.09999999999843467
OPEN,BUY,1.16311,1.1621100000000002,1.16511,
REVERSE,,1.1632,,,0.8999999999992347
OPEN,SELL,1.1632,1.1642,1.1612,
REVERSE,,1.16311,,,0.8999999999992347
OPEN,BUY,1.16311,1.1621100000000002,1.16511,
REVERSE,,1.16319,,,0.7999999999985796
OPEN,SELL,1.16319,1.1641899999999998,1.16119,
REVERSE,,1.16312,,,0.700000000000145
OPEN,BUY,1.16312,1.16212,1.16512,
REVERSE,,1.1631,,,-0.1999999999990898
OPEN,SELL,1.1631,1.1641,1.1611,
REVERSE,,1.16297,,,1.2999999999996348
OPEN,BUY,1.16297,1.1619700000000002,1.16497,
REVERSE,,1.16297,,,0.0
OPEN,SELL,1.16297,1.16397,1.16097,
REVERSE,,1.16291,,,0.5999999999994898
OPEN,BUY,1.16291,1.1619100000000002,1.1649100000000001,
REVERSE,,1.1629,,,-0.10000000000065512
OPEN,SELL,1.1629,1.1639,1.1609,
REVERSE,,1.16286,,,0.40000000000040004
OPEN,BUY,1.16286,1.1618600000000001,1.16486,
REVERSE,,1.16291,,,0.5000000000010552
OPEN,SELL,1.16291,1.16391,1.16091,
REVERSE,,1.16297,,,-0.5999999999994898
OPEN,BUY,1.16297,1.1619700000000002,1.16497,
REVERSE,,1.1629800000000001,,,0.10000000000065512
OPEN,SELL,1.1629800000000001,1.16398,1.1609800000000001,
REVERSE,,1.16286,,,1.2000000000012
OPEN,BUY,1.16286,1.1618600000000001,1.16486,
REVERSE,,1.1630099999999999,,,1.4999999999987246
OPEN,SELL,1.1630099999999999,1.1640099999999998,1.1610099999999999,
REVERSE,,1.16297,,,0.3999999999981796
OPEN,BUY,1.16297,1.1619700000000002,1.16497,
REVERSE,,1.16306,,,0.8999999999992347
OPEN,SELL,1.16306,1.1640599999999999,1.16106,
REVERSE,,1.16311,,,-0.5000000000010552
OPEN,BUY,1.16311,1.1621100000000002,1.16511,
REVERSE,,1.16308,,,-0.30000000000196536
OPEN,SELL,1.16308,1.1640799999999998,1.16108,
REVERSE,,1.16304,,,0.3999999999981796
OPEN,BUY,1.16304,1.1620400000000002,1.16504,
REVERSE,,1.16321,,,1.7000000000000348
OPEN,SELL,1.16321,1.16421,1.16121,
REVERSE,,1.16338,,,-1.7000000000000348
OPEN,BUY,1.16338,1.1623800000000002,1.16538,
REVERSE,,1.1634,,,0.1999999999990898
OPEN,SELL,1.1634,1.1643999999999999,1.1614,
REVERSE,,1.16346,,,-0.5999999999994898
OPEN,BUY,1.16346,1.16246,1.16546,
REVERSE,,1.16346,,,0.0
OPEN,SELL,1.16346,1.1644599999999998,1.16146,
REVERSE,,1.16349,,,-0.2999999999997449
OPEN,BUY,1.16349,1.16249,1.16549,
REVERSE,,1.16341,,,-0.7999999999985796
OPEN,SELL,1.16341,1.16441,1.16141,
REVERSE,,1.16334,,,0.700000000000145
OPEN,BUY,1.16334,1.1623400000000002,1.16534,
REVERSE,,1.16364,,,2.9999999999996696
OPEN,SELL,1.16364,1.16464,1.16164,
REVERSE,,1.1635,,,1.40000000000029
OPEN,BUY,1.1635,1.1625,1.1655,
REVERSE,,1.16356,,,0.5999999999994898
OPEN,SELL,1.16356,1.1645599999999998,1.16156,
REVERSE,,1.1635,,,0.5999999999994898
OPEN,BUY,1.1635,1.1625,1.1655,
REVERSE,,1.16357,,,0.700000000000145
OPEN,SELL,1.16357,1.1645699999999999,1.16157,
REVERSE,,1.1636,,,-0.2999999999997449
OPEN,BUY,1.1636,1.1626,1.1656,
REVERSE,,1.1635900000000001,,,-0.09999999999843467
OPEN,SELL,1.1635900000000001,1.16459,1.1615900000000001,
REVERSE,,1.16354,,,0.5000000000010552
OPEN,BUY,1.16354,1.1625400000000001,1.16554,
REVERSE,,1.16353,,,-0.10000000000065512
OPEN,SELL,1.16353,1.1645299999999998,1.16153,
REVERSE,,1.16309,,,4.3999999999999595
OPEN,BUY,1.16309,1.16209,1.16509,
REVERSE,,1.16317,,,0.8000000000008001
OPEN,SELL,1.16317,1.16417,1.16117,
REVERSE,,1.16356,,,-3.8999999999989043
OPEN,BUY,1.16356,1.16256,1.16556,
REVERSE,,1.16334,,,-2.1999999999988695
OPEN,SELL,1.16334,1.16434,1.16134,
REVERSE,,1.16334,,,-0.0
OPEN,BUY,1.16334,1.1623400000000002,1.16534,
REVERSE,,1.16341,,,0.700000000000145
OPEN,SELL,1.16341,1.16441,1.16141,
REVERSE,,1.16354,,,-1.2999999999996348
OPEN,BUY,1.16354,1.1625400000000001,1.16554,
REVERSE,,1.16331,,,-2.2999999999995246
OPEN,SELL,1.16331,1.16431,1.16131,
REVERSE,,1.1633499999999999,,,-0.3999999999981796
OPEN,BUY,1.1633499999999999,1.16235,1.1653499999999999,
REVERSE,,1.16328,,,-0.6999999999979245
OPEN,SELL,1.16328,1.16428,1.16128,
REVERSE,,1.16302,,,2.60000000000149
OPEN,BUY,1.16302,1.16202,1.16502,
REVERSE,,1.16294,,,-0.7999999999985796
OPEN,SELL,1.16294,1.16394,1.16094,
REVERSE,,1.1629,,,0.40000000000040004
OPEN,BUY,1.1629,1.1619000000000002,1.1649,
REVERSE,,1.16283,,,-0.700000000000145
OPEN,SELL,1.16283,1.16383,1.16083,
REVERSE,,1.16288,,,-0.4999999999988347
OPEN,BUY,1.16288,1.16188,1.16488,
REVERSE,,1.16296,,,0.8000000000008001
OPEN,SELL,1.16296,1.1639599999999999,1.16096,
REVERSE,,1.16285,,,1.100000000000545
OPEN,BUY,1.16285,1.16185,1.16485,
REVERSE,,1.16279,,,-0.5999999999994898
OPEN,SELL,1.16279,1.1637899999999999,1.16079,
REVERSE,,1.1629,,,-1.100000000000545
OPEN,BUY,1.1629,1.1619000000000002,1.1649,
